E_nu,Te_center,sigma_e,sigma_x
4.639599999999999724e+00,5.740000000000000213e+00,2.226989236588221300e-46,3.555692081617728282e-47
4.658400000000000318e+00,5.740000000000000213e+00,2.343540868900363983e-46,3.740240216678068940e-47
4.677100000000000257e+00,5.740000000000000213e+00,2.463602813983505128e-46,3.930261037238020367e-47
4.695899999999999963e+00,5.740000000000000213e+00,2.588508642317095415e-46,4.127860105617431962e-47
4.714699999999999669e+00,5.740000000000000213e+00,2.717673493064474748e-46,4.332106440802405165e-47
4.733500000000000263e+00,5.740000000000000213e+00,2.851139658699721191e-46,4.543061876084661779e-47
4.752299999999999969e+00,5.740000000000000213e+00,2.988945549979476787e-46,4.760782112896927346e-47
4.771099999999999675e+00,5.740000000000000213e+00,3.131125593475252114e-46,4.985316571267985978e-47
4.789900000000000269e+00,5.740000000000000213e+00,3.277710137788513082e-46,5.216708254096314963e-47
4.808600000000000207e+00,5.740000000000000213e+00,3.427910334607235444e-46,5.453707858000337877e-47
4.827399999999999913e+00,5.740000000000000213e+00,3.583354464425388288e-46,5.698879842052472032e-47
4.846199999999999619e+00,5.740000000000000213e+00,3.743268787484503532e-46,5.950998307741813557e-47
4.865000000000000213e+00,5.740000000000000213e+00,3.907666606658009149e-46,6.210079554571990726e-47
4.883799999999999919e+00,5.740000000000000213e+00,4.076556814930077620e-46,6.476133002698696355e-47
4.902599999999999625e+00,5.740000000000000213e+00,4.249943857106594907e-46,6.749161144601292199e-47
4.921299999999999564e+00,5.740000000000000213e+00,4.426869620397227068e-46,7.027651736413822523e-47
4.940100000000000158e+00,5.740000000000000213e+00,4.609221862586778025e-46,7.314571907826634179e-47
4.958899999999999864e+00,5.740000000000000213e+00,4.796057403828793179e-46,7.608432540035497876e-47
4.977699999999999569e+00,5.740000000000000213e+00,4.987362727335615344e-46,7.909208264510643781e-47
4.996500000000000163e+00,5.740000000000000213e+00,5.183119818743041328e-46,8.216866764206212009e-47
5.015299999999999869e+00,5.740000000000000213e+00,5.383306184116356821e-46,8.531368812505779277e-47
5.033999999999999808e+00,5.740000000000000213e+00,5.586795046419041910e-46,8.850941393854339928e-47
5.052800000000000402e+00,5.740000000000000213e+00,5.795731544392645477e-46,9.178949774888134249e-47
5.071600000000000108e+00,5.740000000000000213e+00,6.009003472694697142e-46,9.513643496851285247e-47
5.090399999999999814e+00,5.740000000000000213e+00,6.226570799229302747e-46,9.854956391001715872e-47
5.109200000000000408e+00,5.740000000000000213e+00,6.448389233102839773e-46,1.020281577385353636e-46
5.128000000000000114e+00,5.740000000000000213e+00,6.674410293427694303e-46,1.055714256364531017e-46
5.146700000000000053e+00,5.740000000000000213e+00,6.903346190615909314e-46,1.091591601916307462e-46
5.165499999999999758e+00,5.740000000000000213e+00,7.137589073721537231e-46,1.128288222708539680e-46
5.184300000000000352e+00,5.740000000000000213e+00,7.375865132945103860e-46,1.165604207435449263e-46
5.203100000000000058e+00,5.740000000000000213e+00,7.618109982562736934e-46,1.203529230264315542e-46
5.221899999999999764e+00,5.740000000000000213e+00,7.864255497687682974e-46,1.242052399818712422e-46
5.240700000000000358e+00,5.740000000000000213e+00,8.114229923666556653e-46,1.281162276901740683e-46
5.259400000000000297e+00,5.740000000000000213e+00,8.366598580560614214e-46,1.320634305951932166e-46
5.278200000000000003e+00,5.740000000000000213e+00,8.623982291318286164e-46,1.360878225821809919e-46
5.296999999999999709e+00,5.740000000000000213e+00,8.884959489665436282e-46,1.401671508103162842e-46
5.315800000000000303e+00,5.740000000000000213e+00,9.149445117687961520e-46,1.443000717470663128e-46
5.334600000000000009e+00,5.740000000000000213e+00,9.417351109772380024e-46,1.484851970367079631e-46
5.353399999999999714e+00,5.740000000000000213e+00,9.688586529637263853e-46,1.527210956737688070e-46
5.372099999999999653e+00,5.740000000000000213e+00,9.961589365765479522e-46,1.569833748166944855e-46
5.390900000000000247e+00,5.740000000000000213e+00,1.023918361352467676e-45,1.613161175124312466e-46
5.409699999999999953e+00,5.740000000000000213e+00,1.051981920437256393e-45,1.656951153374777459e-46
5.428499999999999659e+00,5.740000000000000213e+00,1.080339516101769553e-45,1.701187894201306675e-46
5.447300000000000253e+00,5.740000000000000213e+00,1.108980836117103434e-45,1.745855296612183329e-46
5.466099999999999959e+00,5.740000000000000213e+00,1.137895368844423796e-45,1.790936970933913922e-46
5.484799999999999898e+00,5.740000000000000213e+00,1.166916545924176565e-45,1.836173329138281537e-46
5.503599999999999604e+00,5.740000000000000213e+00,1.196343937984655153e-45,1.882031362074396537e-46
5.522400000000000198e+00,5.740000000000000213e+00,1.226012022573913751e-45,1.928253094611148680e-46
5.541199999999999903e+00,5.740000000000000213e+00,1.255909643504211146e-45,1.974821220617313363e-46
5.559999999999999609e+00,5.740000000000000213e+00,1.286025521367437142e-45,2.021718263687859163e-46
5.578800000000000203e+00,5.740000000000000213e+00,1.316348268718397054e-45,2.068926600605900525e-46
5.597599999999999909e+00,5.740000000000000213e+00,1.346866405160770591e-45,2.116428484611184691e-46
5.616299999999999848e+00,5.740000000000000213e+00,1.377404598077196842e-45,2.163951234503300053e-46
5.635100000000000442e+00,5.740000000000000213e+00,1.408277889180794839e-45,2.211985269487373171e-46
5.653900000000000148e+00,5.740000000000000213e+00,1.439311781451251611e-45,2.260259194634401909e-46
5.672699999999999854e+00,5.740000000000000213e+00,1.470494570744908698e-45,2.308754996440912819e-46
5.691499999999999559e+00,5.740000000000000213e+00,1.501814532879847694e-45,2.357454649710123825e-46
5.710300000000000153e+00,5.740000000000000213e+00,1.533259937567893928e-45,2.406340138805120482e-46
5.729000000000000092e+00,5.740000000000000213e+00,1.564650914145418744e-45,2.455132143960138982e-46
5.747799999999999798e+00,5.740000000000000213e+00,1.596311544890446214e-45,2.504334649419588826e-46
5.766600000000000392e+00,5.740000000000000213e+00,1.628062587705671135e-45,2.553669301420767849e-46
5.785400000000000098e+00,5.740000000000000213e+00,1.659892421113566594e-45,2.603118324953510260e-46
5.804199999999999804e+00,5.740000000000000213e+00,1.691789482611898058e-45,2.652664053287420290e-46
5.823000000000000398e+00,5.740000000000000213e+00,1.723742280680873289e-45,2.702288946072969874e-46
5.841700000000000337e+00,5.740000000000000213e+00,1.755569111618755522e-45,2.751711183079168429e-46
5.860500000000000043e+00,5.740000000000000213e+00,1.787599104125851236e-45,2.801442184527015882e-46
5.879299999999999748e+00,5.740000000000000213e+00,1.819650958244198553e-45,2.851200749761926482e-46
5.898100000000000342e+00,5.740000000000000213e+00,1.851713578138700281e-45,2.900970011591770866e-46
5.916900000000000048e+00,5.740000000000000213e+00,1.883775993092036930e-45,2.950733310274190722e-46
5.935699999999999754e+00,5.740000000000000213e+00,1.915827367109804914e-45,3.000474207789277630e-46
5.954399999999999693e+00,5.740000000000000213e+00,1.947686713768487444e-45,3.049912257835440315e-46
5.973200000000000287e+00,5.740000000000000213e+00,1.979684281544558430e-45,3.099560325117978859e-46
5.991999999999999993e+00,5.740000000000000213e+00,2.011639253120116867e-45,3.149138222866443520e-46
6.010799999999999699e+00,5.740000000000000213e+00,2.043541417919882258e-45,3.198630527657213257e-46
6.029600000000000293e+00,5.740000000000000213e+00,2.075380741598026458e-45,3.248022098911911355e-46
6.048399999999999999e+00,5.740000000000000213e+00,2.107147373038190899e-45,3.297298089087641567e-46
6.067099999999999937e+00,5.740000000000000213e+00,2.138663352120788416e-45,3.346182908431602570e-46
6.085899999999999643e+00,5.740000000000000213e+00,2.170256324118639584e-45,3.395185217805374546e-46
6.104700000000000237e+00,5.740000000000000213e+00,2.201748262091825620e-45,3.444029326568956084e-46
6.123499999999999943e+00,5.740000000000000213e+00,2.233130108015691810e-45,3.492701645941621156e-46
6.142299999999999649e+00,5.740000000000000213e+00,2.264393015561159201e-45,3.541188921002869421e-46
6.161100000000000243e+00,5.740000000000000213e+00,2.295528354517999064e-45,3.589478236897110448e-46
6.179800000000000182e+00,5.740000000000000213e+00,2.326363198810722820e-45,3.637301864756833113e-46
6.198599999999999888e+00,5.740000000000000213e+00,2.357219182168644739e-45,3.685159121756331462e-46
6.217399999999999594e+00,5.740000000000000213e+00,2.387923082817052368e-45,3.732781830150958860e-46
6.236200000000000188e+00,5.740000000000000213e+00,2.418467169849468086e-45,3.780158482935293685e-46
6.254999999999999893e+00,5.740000000000000213e+00,2.448843944514059144e-45,3.827277934879001616e-46
6.273799999999999599e+00,5.740000000000000213e+00,2.479046142264939840e-45,3.874129405105243222e-46
6.292600000000000193e+00,5.740000000000000213e+00,2.509066734446860302e-45,3.920702479112435952e-46
6.311300000000000132e+00,5.740000000000000213e+00,2.538740757756458239e-45,3.966741695649032736e-46
6.330099999999999838e+00,5.740000000000000213e+00,2.568379056573854941e-45,4.012729816793816134e-46
6.348900000000000432e+00,5.740000000000000213e+00,2.597816123705738456e-45,4.058410557201284595e-46
6.367700000000000138e+00,5.740000000000000213e+00,2.627045882642913620e-45,4.103774975547145107e-46
6.386499999999999844e+00,5.740000000000000213e+00,2.656062496037418255e-45,4.148814499205816855e-46
6.405300000000000438e+00,5.740000000000000213e+00,2.684860365400482282e-45,4.193520923276355862e-46
6.424000000000000377e+00,5.740000000000000213e+00,2.713282744361377603e-45,4.237651337775987250e-46
6.442800000000000082e+00,5.740000000000000213e+00,2.741628514799109377e-45,4.281670283766443726e-46
6.461599999999999788e+00,5.740000000000000213e+00,2.769740196903856315e-45,4.325333742460635354e-46
6.480400000000000382e+00,5.740000000000000213e+00,2.797613137650782635e-45,4.368634959684897023e-46
6.499200000000000088e+00,5.740000000000000213e+00,2.825242917192054206e-45,4.411567537899227593e-46
6.517999999999999794e+00,5.740000000000000213e+00,2.852625346963138285e-45,4.454125432855543917e-46
6.536699999999999733e+00,5.740000000000000213e+00,2.879612824577437337e-45,4.496079617250986623e-46
6.555500000000000327e+00,5.740000000000000213e+00,2.906490269520703615e-45,4.537873472716671925e-46
6.574300000000000033e+00,5.740000000000000213e+00,2.933109182520078070e-45,4.579276619377610172e-46
6.593099999999999739e+00,5.740000000000000213e+00,2.959466275695440573e-45,4.620284384577257089e-46
6.611900000000000333e+00,5.740000000000000213e+00,2.985558479840906913e-45,4.660892427637853713e-46
6.630700000000000038e+00,5.740000000000000213e+00,3.011382941348117776e-45,4.701096734789866865e-46
6.649399999999999977e+00,5.740000000000000213e+00,3.036801812676886167e-45,4.740683012244074856e-46
6.668199999999999683e+00,5.740000000000000213e+00,3.062084531369704060e-45,4.780071280707805261e-46
6.687000000000000277e+00,5.740000000000000213e+00,3.087092218410815804e-45,4.819045694867591938e-46
6.705799999999999983e+00,5.740000000000000213e+00,3.111822847740081971e-45,4.857603491956230133e-46
6.724599999999999689e+00,5.740000000000000213e+00,3.136274591365107029e-45,4.895742207694807291e-46
6.743400000000000283e+00,5.740000000000000213e+00,3.160445815490808846e-45,4.933459670093966094e-46
6.762100000000000222e+00,5.740000000000000213e+00,3.184208754220023866e-45,4.970556741394426866e-46
6.780899999999999928e+00,5.740000000000000213e+00,3.207816304321194334e-45,5.007428581573151611e-46
6.799699999999999633e+00,5.740000000000000213e+00,3.231139563861367062e-45,5.043874348648050984e-46
6.818500000000000227e+00,5.740000000000000213e+00,3.254177634391694468e-45,5.079892973928002366e-46
6.837299999999999933e+00,5.740000000000000213e+00,3.276929791058398796e-45,5.115483648319855965e-46
6.856099999999999639e+00,5.740000000000000213e+00,3.299395478286075512e-45,5.150645815531383717e-46
6.874799999999999578e+00,5.740000000000000213e+00,3.321457092274128717e-45,5.185195547994868604e-46
6.893600000000000172e+00,5.740000000000000213e+00,3.343350356577108812e-45,5.219502289973931107e-46
6.912399999999999878e+00,5.740000000000000213e+00,3.364956456588097307e-45,5.253380302529009225e-46
6.931199999999999584e+00,5.740000000000000213e+00,3.386275469112277476e-45,5.286829970509741195e-46
6.950000000000000178e+00,5.740000000000000213e+00,3.407307618161191198e-45,5.319851897033476321e-46
6.968799999999999883e+00,5.740000000000000213e+00,3.428053270482357526e-45,5.352446896530878046e-46
6.987499999999999822e+00,5.740000000000000213e+00,3.448404858610409920e-45,5.384446000269588394e-46
7.006300000000000416e+00,5.740000000000000213e+00,3.468580682224064224e-45,5.416192655001142360e-46
7.025100000000000122e+00,5.740000000000000213e+00,3.488471916661102273e-45,5.447516016564225158e-46
7.043899999999999828e+00,5.740000000000000213e+00,3.508079454320747624e-45,5.478417674475066350e-46
7.062700000000000422e+00,5.740000000000000213e+00,3.527404308109088235e-45,5.508899395154480285e-46
7.081500000000000128e+00,5.740000000000000213e+00,3.546447607047676915e-45,5.538963115162153331e-46
7.100299999999999834e+00,5.740000000000000213e+00,3.565210591913749679e-45,5.568610934489552679e-46
7.118999999999999773e+00,5.740000000000000213e+00,3.583597027142233256e-45,5.597690699080839948e-46
7.137800000000000367e+00,5.740000000000000213e+00,3.601805003765523850e-45,5.626515818417961587e-46
7.156600000000000072e+00,5.740000000000000213e+00,3.619737007651314474e-45,5.654932237646682906e-46
7.175399999999999778e+00,5.740000000000000213e+00,3.637394683294354906e-45,5.682942644095448473e-46
7.194200000000000372e+00,5.740000000000000213e+00,3.654779765791981325e-45,5.710549856118652026e-46
7.213000000000000078e+00,5.740000000000000213e+00,3.671894076760110697e-45,5.737756816865763856e-46
7.231700000000000017e+00,5.740000000000000213e+00,3.688650624699903712e-45,5.764425028181448963e-46
7.250499999999999723e+00,5.740000000000000213e+00,3.705230597684437737e-45,5.790842871671714562e-46
7.269300000000000317e+00,5.740000000000000213e+00,3.721545732013130337e-45,5.816869963545888267e-46
7.288100000000000023e+00,5.740000000000000213e+00,3.737598155372444729e-45,5.842509685296369962e-46
7.306899999999999729e+00,5.740000000000000213e+00,3.753390062491812207e-45,5.867765513612402559e-46
7.325700000000000323e+00,5.740000000000000213e+00,3.768923711445813781e-45,5.892641014782313399e-46
7.344400000000000261e+00,5.740000000000000213e+00,3.784120828540895198e-45,5.917010516260906053e-46
7.363199999999999967e+00,5.740000000000000213e+00,3.799146313095176835e-45,5.941138366875115776e-46
7.381999999999999673e+00,5.740000000000000213e+00,3.813920644846266171e-45,5.964897052162462474e-46
7.400800000000000267e+00,5.740000000000000213e+00,3.828446299477101457e-45,5.988290442825899489e-46
7.419599999999999973e+00,5.740000000000000213e+00,3.842725798650520584e-45,6.011322472980183974e-46
7.438399999999999679e+00,5.740000000000000213e+00,3.856761706762169496e-45,6.033997135274543553e-46
7.457099999999999618e+00,5.740000000000000213e+00,3.870483883417648623e-45,6.056200673106364124e-46
7.475900000000000212e+00,5.740000000000000213e+00,3.884041718517374877e-45,6.078174634796706809e-46
7.494699999999999918e+00,5.740000000000000213e+00,3.897363866545762519e-45,6.099803488746597852e-46
7.513499999999999623e+00,5.740000000000000213e+00,3.910453031785770386e-45,6.121091415265118086e-46
7.532300000000000217e+00,5.740000000000000213e+00,3.923311946222663055e-45,6.142042630708188453e-46
7.551099999999999923e+00,5.740000000000000213e+00,3.935943366774625284e-45,6.162661383352644758e-46
7.569799999999999862e+00,5.740000000000000213e+00,3.948284669039143531e-45,6.182844881492499098e-46
7.588599999999999568e+00,5.740000000000000213e+00,3.960470631910110294e-45,6.202813272561350493e-46
7.607400000000000162e+00,5.740000000000000213e+00,3.972437479736670745e-45,6.222462074773888472e-46
